feature,importance
bollinger_lower,0.05046987
atr_ratio,0.047746032
vix_close,0.047426604
price_to_sma200,0.045855977
Close_FFD,0.045028992
ma_spread,0.044803634
atr,0.044770382
return_5d,0.044447336
return_21d,0.043880645
vix_change_1d,0.043814108
ma21,0.04366452
ma7,0.043543592
rsi,0.04343066
volume_ratio,0.043359913
rsi_slope,0.043258626
volatility_21d,0.043243244
macd,0.042545132
vix_ma5,0.042279888
return_1d,0.042167917
stochastic_oscillator,0.041199684
bollinger_upper,0.040335305
sma200,0.04016388
mean_sentiment_score,0.032564048
positive,0.0
negative,0.0
neutral,0.0
