feature,importance
ma7,0.04831773
ma21,0.046643343
return_1d,0.04449432
volume_ratio,0.044130784
bollinger_upper,0.044033516
bollinger_lower,0.043399565
Close_FFD,0.042656943
rsi_slope,0.04264513
macd,0.04238429
rsi,0.042060707
volatility_21d,0.041929066
vix_change_1d,0.041530736
price_to_sma200,0.041452438
sma200,0.04139264
stochastic_oscillator,0.041348778
return_5d,0.041220926
mean_sentiment_score,0.04118643
vix_close,0.041162044
atr_ratio,0.040678874
vix_ma5,0.040283795
ma_spread,0.039489474
return_21d,0.039147478
neutral,0.03576317
atr,0.03264774
negative,0.0
positive,0.0
