feature,importance
ma21,0.055993617
Close_FFD,0.053990107
ma7,0.05163836
bollinger_upper,0.05114585
rsi_slope,0.049384236
macd,0.047940373
bollinger_lower,0.047731802
price_to_sma200,0.047509346
vix_close,0.047424946
vix_change_1d,0.043957286
ma_spread,0.043614604
return_1d,0.04337794
atr_ratio,0.042982936
atr,0.04290173
vix_ma5,0.04282435
volume_ratio,0.04243348
rsi,0.042259768
return_21d,0.041996136
return_5d,0.040799767
sma200,0.0406653
stochastic_oscillator,0.039979868
volatility_21d,0.039448168
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
