feature,importance
sma200,0.067971244
bollinger_upper,0.049026314
neutral,0.045847196
vix_ma5,0.04429772
return_21d,0.0433
bollinger_lower,0.043244027
atr_ratio,0.043007683
volume_ratio,0.04230557
macd,0.042265013
ma_spread,0.041958176
vix_close,0.041771438
stochastic_oscillator,0.041742943
Close_FFD,0.04055757
atr,0.04018712
rsi,0.04004628
ma7,0.03845539
vix_change_1d,0.03790003
price_to_sma200,0.03717615
return_5d,0.037172027
volatility_21d,0.036868002
return_1d,0.03676142
ma21,0.036689006
mean_sentiment_score,0.03601571
rsi_slope,0.03543388
negative,0.0
positive,0.0
