feature,importance
atr,0.051230673
bollinger_lower,0.04975409
return_21d,0.048037443
rsi,0.046499427
ma_spread,0.046406183
sma200,0.046226885
return_1d,0.04588009
vix_close,0.045733027
ma21,0.04518812
vix_ma5,0.04507002
volatility_21d,0.04504704
stochastic_oscillator,0.043447066
atr_ratio,0.042943094
macd,0.04282262
rsi_slope,0.04262347
vix_change_1d,0.042278647
bollinger_upper,0.041699354
ma7,0.041418035
volume_ratio,0.040967144
price_to_sma200,0.040790904
Close_FFD,0.040657114
return_5d,0.039409317
mean_sentiment_score,0.025870215
positive,0.0
negative,0.0
neutral,0.0
