feature,importance
return_5d,0.054665543
ma_spread,0.053687327
ma21,0.052849393
return_1d,0.04866557
vix_ma5,0.04857887
bollinger_upper,0.048089374
return_21d,0.047394928
ma7,0.046100374
stochastic_oscillator,0.045933597
atr_ratio,0.045925025
rsi_slope,0.045007426
vix_close,0.044778604
volatility_21d,0.044649836
vix_change_1d,0.043904223
volume_ratio,0.04389448
bollinger_lower,0.043004513
price_to_sma200,0.042328093
sma200,0.0421818
rsi,0.042059574
atr,0.040639773
Close_FFD,0.038046155
macd,0.03761555
mean_sentiment_score,0.0
positive,0.0
negative,0.0
neutral,0.0
