feature,importance
bollinger_upper,0.05447886
Close_FFD,0.05146921
ma21,0.04955759
return_5d,0.048954885
price_to_sma200,0.048031554
volatility_21d,0.047467306
atr_ratio,0.046961937
vix_close,0.045952726
ma_spread,0.04548389
rsi,0.045174513
rsi_slope,0.044018004
macd,0.042177342
vix_ma5,0.042131793
return_1d,0.04146433
stochastic_oscillator,0.04124373
bollinger_lower,0.040315274
sma200,0.0402836
ma7,0.040276818
vix_change_1d,0.039325114
atr,0.039124686
volume_ratio,0.038237404
return_21d,0.036438655
mean_sentiment_score,0.03143081
positive,0.0
negative,0.0
neutral,0.0
