feature,importance
bollinger_lower,0.049984142
bollinger_upper,0.049692877
return_5d,0.049637582
neutral,0.04673557
rsi,0.045901172
return_21d,0.04538304
stochastic_oscillator,0.044920247
sma200,0.044539567
ma21,0.044215277
vix_ma5,0.043915395
return_1d,0.0432253
Close_FFD,0.042238098
atr_ratio,0.0421735
ma_spread,0.0414413
rsi_slope,0.040467538
vix_change_1d,0.039923236
ma7,0.039885413
macd,0.03925066
vix_close,0.038377814
atr,0.037258193
volume_ratio,0.03712597
price_to_sma200,0.03279509
volatility_21d,0.03259567
mean_sentiment_score,0.028317356
negative,0.0
positive,0.0
