feature,importance
sma200,0.050576802
return_21d,0.048982166
bollinger_upper,0.046847
ma21,0.045805085
ma7,0.045591693
stochastic_oscillator,0.04514665
atr,0.045106582
return_1d,0.04485359
macd,0.04453315
vix_close,0.044326793
atr_ratio,0.044127744
price_to_sma200,0.043654714
Close_FFD,0.04356426
return_5d,0.043300863
vix_ma5,0.04287566
volatility_21d,0.04280482
rsi,0.04201218
bollinger_lower,0.04104158
vix_change_1d,0.04097923
ma_spread,0.040080454
volume_ratio,0.039354615
rsi_slope,0.038891908
mean_sentiment_score,0.03554252
positive,0.0
negative,0.0
neutral,0.0
