feature,importance
price_to_sma200,0.04897044
return_21d,0.04859003
volatility_21d,0.04763487
bollinger_lower,0.047523998
ma_spread,0.045744624
atr,0.045590915
volume_ratio,0.045528423
rsi,0.044118192
return_5d,0.04390743
ma21,0.043149777
vix_close,0.04300026
ma7,0.042948976
Close_FFD,0.042769548
vix_ma5,0.042408746
vix_change_1d,0.042142585
atr_ratio,0.041477166
macd,0.040638022
sma200,0.04056945
rsi_slope,0.0395975
return_1d,0.038792197
bollinger_upper,0.037481025
stochastic_oscillator,0.036736704
mean_sentiment_score,0.025535138
neutral,0.025143944
negative,0.0
positive,0.0
