feature,importance
return_21d,0.04663721
return_5d,0.046406258
ma7,0.045749113
ma_spread,0.04423649
vix_ma5,0.04397149
return_1d,0.04388316
price_to_sma200,0.04380951
bollinger_upper,0.043310367
ma21,0.043252412
neutral,0.04293728
rsi,0.042716492
volume_ratio,0.042660255
vix_close,0.042598743
macd,0.042350814
atr,0.04214368
atr_ratio,0.041956123
vix_change_1d,0.04082504
bollinger_lower,0.038876284
rsi_slope,0.038610507
Close_FFD,0.038454577
sma200,0.037850317
stochastic_oscillator,0.037833538
volatility_21d,0.036828913
mean_sentiment_score,0.032101475
negative,0.0
positive,0.0
