feature,importance
volatility_21d,0.051239412
bollinger_upper,0.047673173
ma7,0.04729115
return_5d,0.046481647
ma_spread,0.044952758
rsi_slope,0.044903506
atr_ratio,0.04483219
return_21d,0.044605695
vix_close,0.044236857
macd,0.043775458
sma200,0.04374466
rsi,0.0436467
bollinger_lower,0.043603152
stochastic_oscillator,0.043012366
atr,0.041600127
ma21,0.041037988
return_1d,0.040186465
vix_change_1d,0.03957256
vix_ma5,0.03947544
volume_ratio,0.039378695
Close_FFD,0.03757006
price_to_sma200,0.034095887
neutral,0.030852005
mean_sentiment_score,0.022232091
negative,0.0
positive,0.0
