feature,importance
volatility_21d,0.049412977
vix_change_1d,0.04875842
ma_spread,0.047276765
volume_ratio,0.0462562
stochastic_oscillator,0.045083106
return_21d,0.045044187
ma21,0.04381744
rsi,0.043667085
return_5d,0.04314359
Close_FFD,0.04312772
atr_ratio,0.042198807
vix_ma5,0.041819014
ma7,0.041641094
macd,0.041086093
bollinger_lower,0.04055459
atr,0.04052979
sma200,0.040307984
return_1d,0.039846566
rsi_slope,0.039025832
price_to_sma200,0.039019216
bollinger_upper,0.03872718
vix_close,0.038577717
neutral,0.03263914
mean_sentiment_score,0.028439496
negative,0.0
positive,0.0
