feature,importance
atr,0.049265914
price_to_sma200,0.04608905
stochastic_oscillator,0.045451894
ma_spread,0.04515708
macd,0.04454589
return_21d,0.044471245
volatility_21d,0.044264708
rsi,0.04369142
vix_change_1d,0.043319356
ma7,0.04297662
vix_close,0.042844336
return_1d,0.042534642
sma200,0.042226635
atr_ratio,0.041580737
return_5d,0.041536342
rsi_slope,0.039256826
Close_FFD,0.039100606
bollinger_upper,0.039071463
vix_ma5,0.038980316
ma21,0.038686827
mean_sentiment_score,0.038306855
bollinger_lower,0.037495326
volume_ratio,0.035478536
neutral,0.033667408
negative,0.0
positive,0.0
