,prob_up,Close,sma200,rsi,atr,cash,holdings,total,signal,stop_loss,benchmark
2018-03-01 14:30:00+00:00,0.15550517,92.8499984741211,78.99820022583008,73.38899692026334,2.2142846243722096,10000.0,0.0,10000.0,0,0.0,10000.0
2018-03-02 14:30:00+00:00,0.12993462,93.05000305175781,79.11640022277832,67.65771222864076,2.0135705130440846,10000.0,0.0,10000.0,0,0.0,10021.540611838833
2018-03-05 14:30:00+00:00,0.0780508,93.63999938964844,79.2472002029419,66.79075542719949,2.024998801095145,10000.0,0.0,10000.0,0,0.0,10085.083567960159
2018-03-06 14:30:00+00:00,0.15631929,93.31999969482422,79.37525020599365,63.37162837359054,1.9785701206752233,10000.0,0.0,10000.0,0,0.0,10050.61941070835
2018-03-07 14:30:00+00:00,0.25472796,93.86000061035156,79.50610019683837,62.09357340097879,1.902142116001674,10000.0,0.0,10000.0,0,0.0,10108.77783013771
2018-03-08 14:30:00+00:00,0.091977865,94.43000030517578,79.63600021362305,57.81109957421658,1.8471423557826452,10000.0,0.0,10000.0,0,0.0,10170.167135920314
2018-03-09 14:30:00+00:00,0.07386182,96.54000091552734,79.77530021667481,67.76212299292138,1.8764283316476005,10000.0,0.0,10000.0,0,0.0,10397.415455255468
2018-03-12 13:30:00+00:00,0.070493095,96.7699966430664,79.91530021667481,66.47679055656178,1.8135713849748885,10000.0,0.0,10000.0,0,0.0,10422.18613175722
2018-03-13 13:30:00+00:00,0.065913334,94.41000366210938,80.03925022125244,60.879313916166765,1.9135709490094865,10000.0,0.0,10000.0,0,0.0,10168.013485581592
2018-03-14 13:30:00+00:00,0.068214335,93.8499984741211,80.15870021820068,57.71468930984987,1.9521424429757255,10000.0,0.0,10000.0,0,0.0,10107.700594123187
2018-03-15 13:30:00+00:00,0.14785215,94.18000030517578,80.27755020141602,50.51108503834596,1.9099998474121094,10000.0,0.0,10000.0,0,0.0,10143.241987389518
2018-03-16 13:30:00+00:00,0.60132927,94.5999984741211,80.40135021209717,46.203703501484966,1.9149998256138392,-10.0,9995.002498750626,9985.002498750626,1,91.72749873570034,10188.476039715579
2018-03-19 13:30:00+00:00,0.8857388,92.88999938964844,80.5153002166748,44.19841302545176,1.9757140023367745,-10.0,9814.33182858311,9804.33182858311,0,91.72749873570034,10004.308122367767
2018-03-20 13:30:00+00:00,0.8891098,93.12999725341797,80.62215019226075,47.117117482705986,1.8899993896484375,-10.0,9839.688903496039,9829.688903496039,0,91.72749873570034,10030.156034884041
2018-03-21 13:30:00+00:00,0.61402965,92.4800033569336,80.72315021514892,48.291802505613504,1.826428004673549,-10.0,9771.013525860475,9761.013525860475,0,91.72749873570034,9960.151306056228
2018-03-22 13:30:00+00:00,0.9896723,89.79000091552734,80.80950023651123,37.762740441090926,1.8642850603376115,9462.569989875701,0.0,9462.569989875701,-1,0.0,9670.436444923947
2018-03-23 13:30:00+00:00,0.98716426,87.18000030517578,80.88345024108887,28.943924900983802,1.9621423993791853,-9.462569989875192,9457.841069341031,9448.378499351156,1,84.236786706107,9389.3378285272
2018-03-26 13:30:00+00:00,0.5602144,93.77999877929688,80.99260025024414,51.06382828228415,2.3385712759835378,-9.462569989875192,10173.850892782437,10164.388322792562,0,90.27214186532157,10100.161585402178
2018-03-27 13:30:00+00:00,0.94869596,89.47000122070312,81.08835025787353,41.354859916058984,2.704285212925502,9682.252955170168,0.0,9682.252955170168,-1,0.0,9635.972287672139
2018-03-28 13:30:00+00:00,0.9509593,89.38999938964844,81.1864002609253,39.87951064996106,2.7778565543038503,-9.682252955170043,9677.414248046145,9667.731995090975,1,85.22321455819267,9627.356042936606
2018-03-29 13:30:00+00:00,0.7416925,91.2699966430664,81.28950023651123,39.31899488387507,2.904999324253627,-9.682252955170043,9880.943863559505,9871.261610604335,0,86.91249765668597,9829.832864079683
2018-04-02 13:30:00+00:00,0.7757102,88.5199966430664,81.38075023651123,34.82897408967976,3.0899990626743863,-9.682252955170043,9583.227235705845,9573.544982750675,0,86.91249765668597,9533.656230240915
2018-04-03 13:30:00+00:00,0.81461096,89.70999908447266,81.4798002243042,40.96847581639436,3.010713849748884,-9.682252955170043,9712.057604430605,9702.375351475435,0,86.91249765668597,9661.820200188413
2018-04-04 13:30:00+00:00,0.81373495,92.33000183105469,81.59145023345947,47.293452709650566,3.2335706438337053,-9.682252955170043,9995.70065267778,9986.01839972261,0,87.47964586530414,9943.996052599683
2018-04-05 13:30:00+00:00,0.81926656,92.37999725341797,81.69900020599366,46.76258301537379,3.227856227329799,-9.682252955170043,10001.11318669746,9991.43093374229,0,87.53821291242328,9949.380589291648
2018-04-06 13:30:00+00:00,0.7266762,90.2300033569336,81.80060020446777,42.6007491413846,3.3364274161202565,-9.682252955170043,9768.353574782084,9758.671321826914,0,87.53821291242328,9717.824969279052
2018-04-09 13:30:00+00:00,0.6909435,90.7699966430664,81.90310020446778,46.26233354509963,3.3685700552804128,-9.682252955170043,9826.813567586114,9817.131314630944,0,87.53821291242328,9775.98256701809
2018-04-10 13:30:00+00:00,0.33310005,92.87999725341797,82.01620018005372,49.58650320391894,3.484998975481306,10030.478364491675,0.0,10030.478364491675,-1,0.0,10003.230886353243
2018-04-11 13:30:00+00:00,0.67004627,91.86000061035156,82.1194501876831,48.98692305876329,3.482855660574777,-10.0304783644915,10025.465631675837,10015.435153311346,1,86.6357171194894,9893.376641891333
2018-04-12 13:30:00+00:00,0.48413023,93.58000183105469,82.2347002029419,56.39555048436292,3.4457130432128906,10187.833785807772,0.0,10187.833785807772,-1,0.0,10078.621795253668
2018-04-13 13:30:00+00:00,0.418676,93.08000183105469,82.3540502166748,60.71948676453236,3.328570229666574,10187.833785807772,0.0,10187.833785807772,0,0.0,10024.771498192076
2018-04-16 13:30:00+00:00,0.66266525,94.16999816894531,82.47590019226074,50.88596037240298,2.95428466796875,-10.187833785807015,10182.742414600472,10172.554580814665,1,89.73857116699219,10142.164751374996
2018-04-17 13:30:00+00:00,0.12304967,96.06999969482422,82.61380020141601,66.83674521488068,2.649999346051897,10362.422292209338,0.0,10362.422292209338,-1,0.0,10346.79604454712
2018-04-18 13:30:00+00:00,0.28557125,96.44000244140625,82.75135021209717,67.72249541145555,2.5671424865722656,10362.422292209338,0.0,10362.422292209338,0,0.0,10386.645560181216
2018-04-19 13:30:00+00:00,0.14779298,96.11000061035156,82.8910502243042,63.19522067991659,2.4128570556640625,10362.422292209338,0.0,10362.422292209338,0,0.0,10351.104166914885
2018-04-20 13:30:00+00:00,0.49725822,95.0,83.02065021514892,69.40122005849732,2.291428702218192,10362.422292209338,0.0,10362.422292209338,0,0.0,10231.55644170292
2018-04-23 13:30:00+00:00,0.5394326,95.3499984741211,83.15455020904541,67.78059456780942,2.2557144165039062,10362.422292209338,0.0,10362.422292209338,0,0.0,10269.25148530797
2018-04-24 13:30:00+00:00,0.4463091,93.12000274658203,83.27285022735596,52.55333555443703,2.1864286150251115,10362.422292209338,0.0,10362.422292209338,0,0.0,10029.079620559842
2018-04-25 13:30:00+00:00,0.5477816,92.30999755859375,83.38450019836426,49.78435074691711,2.2828576224190846,10362.422292209338,0.0,10362.422292209338,0,0.0,9941.841580570639
2018-04-26 13:30:00+00:00,0.46646675,94.26000213623047,83.50585021972657,62.57017805500319,2.272858210972377,10362.422292209338,0.0,10362.422292209338,0,0.0,10151.85823212505
2018-04-27 13:30:00+00:00,0.4674022,95.81999969482422,83.62920021057128,64.80939045762372,2.347858428955078,10362.422292209338,0.0,10362.422292209338,0,0.0,10319.87089601632
2018-04-30 13:30:00+00:00,0.21589407,93.5199966430664,83.73795021057128,51.85614612608515,2.4007154192243303,10362.422292209338,0.0,10362.422292209338,0,0.0,10072.159200856859
2018-05-01 13:30:00+00:00,0.51351,95.0,83.84905021667481,58.87004865101936,2.4500013078962053,10362.422292209338,0.0,10362.422292209338,0,0.0,10231.55644170292
2018-05-02 13:30:00+00:00,0.29420277,93.51000213623047,83.94985023498535,49.79965752502118,2.4271436418805803,10362.422292209338,0.0,10362.422292209338,0,0.0,10071.08278653266
2018-05-03 13:30:00+00:00,0.10765455,94.06999969482422,84.05370021820069,52.82372361769253,2.4800011771065846,10362.422292209338,0.0,10362.422292209338,0,0.0,10131.394856300742
2018-05-04 13:30:00+00:00,0.27216268,95.16000366210938,84.16020023345948,52.82374414970262,2.542144230433873,10362.422292209338,0.0,10362.422292209338,0,0.0,10248.788931173987
2018-05-07 13:30:00+00:00,0.20225662,96.22000122070312,84.27020023345948,50.44937517661763,2.487858363560268,10362.422292209338,0.0,10362.422292209338,0,0.0,10362.951298003662
